player_id,name,pos,ppg,g,ppg_next,g_next,age,year,rank0,played_next,d,band
00-0036669,Kylin Hill,RB,0.48750000000000004,8,0.7000000000000001,1.0,24.06297056810404,2022,100.0,False,0.21250000000000002,<=24
00-0036671,Dax Milne,WR,1.7111111111111112,9,1.0466666666666666,15.0,23.21697467488022,2022,139.0,True,-0.6644444444444446,<=24
00-0036754,Brock Wright,TE,4.4625,8,4.542857142857143,14.0,23.786447638603697,2022,42.0,True,0.08035714285714235,<=24
00-0036755,Jaret Patterson,RB,3.726666666666667,15,3.9000000000000004,2.0,22.715947980835043,2022,79.0,False,0.17333333333333334,<=24
00-0036842,Kene Nwangwu,RB,2.5555555555555554,9,0.8214285714285714,14.0,24.583162217659137,2022,89.0,True,-1.734126984126984,25-26
00-0036857,Chris Evans,RB,5.533333333333333,9,1.28,10.0,24.930869267624914,2022,67.0,True,-4.253333333333333,25-26
00-0036862,Ben Skowronek,WR,2.025,12,6.021428571428572,14.0,25.204654346338124,2022,137.0,True,3.9964285714285723,25-27
00-0036875,Rhamondre Stevenson,RB,10.075000000000001,12,15.005882352941176,17.0,24.54483230663929,2022,38.0,True,4.930882352941175,25-26
00-0036876,Kylen Granson,TE,2.16,10,4.707692307692308,13.0,24.45722108145106,2022,64.0,True,2.5476923076923077,<=24
00-0036877,Jaelon Darden,WR,1.2666666666666666,9,0.3428571428571429,14.0,23.655030800821354,2022,142.0,True,-0.9238095238095236,<=24
00-0036887,Luke Farrell,TE,1.575,8,2.0,4.0,24.906228610540726,2022,70.0,False,0.42500000000000004,25-27
00-0036893,Najee Harris,RB,18.305882352941175,17,13.438823529411765,17.0,24.50650239561944,2022,7.0,True,-4.86705882352941,25-26
00-0036894,Pat Freiermuth,TE,9.48125,16,9.879999999999999,15.0,23.876796714579054,2022,17.0,True,0.3987499999999997,<=24
00-0036898,Davis Mills,QB,12.073846153846155,13,12.101333333333333,15.0,23.887748117727583,2022,28.0,True,0.027487179487177826,<=24
00-0036900,Ja'Marr Chase,WR,19.123529411764707,17,20.7,12.0,22.527036276522928,2022,5.0,True,1.576470588235292,<=24
00-0036906,Khalil Herbert,RB,5.11875,16,9.292307692307693,13.0,24.38877481177276,2022,70.0,True,4.173557692307693,<=24
00-0036912,DeVonta Smith,WR,11.094117647058823,17,15.53529411764706,17.0,23.822039698836413,2022,40.0,True,4.441176470588237,<=24
00-0036913,Kadarius Toney,WR,9.317777777777778,9,6.5888888888888895,9.0,23.619438740588638,2022,53.0,True,-2.7288888888888883,<=24
00-0036919,Kenny Gainwell,RB,7.7124999999999995,16,5.170588235294118,17.0,23.49349760438056,2022,54.0,True,-2.5419117647058815,<=24
00-0036924,Michael Carter,RB,11.242857142857144,14,7.875,16.0,23.345653661875428,2022,33.0,True,-3.3678571428571438,<=24
00-0036936,Rondale Moore,WR,8.042857142857143,14,10.9875,8.0,22.253251197809718,2022,73.0,True,2.944642857142858,<=24
00-0036945,Justin Fields,QB,10.816666666666668,12,20.332,15.0,23.51813826146475,2022,31.0,True,9.515333333333333,<=24
00-0036950,Avery Williams,RB,0.0,15,2.1176470588235294,17.0,24.15605749486653,2022,102.0,True,2.1176470588235294,<=24
00-0036955,Terrace Marshall Jr.,WR,2.733333333333334,12,6.384615384615385,13.0,22.253251197809718,2022,130.0,True,3.651282051282051,<=24
00-0036963,Amon-Ra St. Brown,WR,14.39375,16,17.1,16.0,22.88021902806297,2022,24.0,True,2.7062500000000007,<=24
00-0036970,Kyle Pitts,TE,10.652941176470588,17,7.56,10.0,21.927446954141,2022,10.0,True,-3.092941176470588,<=24
00-0036971,Trevor Lawrence,QB,11.708235294117648,17,17.389411764705883,17.0,22.92950034223135,2022,29.0,True,5.681176470588236,<=24
00-0036972,Mac Jones,QB,13.231764705882354,17,12.148571428571428,14.0,24.01368925393566,2022,24.0,True,-1.0831932773109259,<=24
00-0036980,Elijah Moore,WR,12.700000000000001,11,6.292857142857143,14.0,22.455852156057496,2022,32.0,True,-6.407142857142858,<=24
00-0036988,Josh Palmer,WR,6.193333333333333,15,10.76875,16.0,22.967830253251197,2022,90.0,True,4.575416666666667,<=24
00-0036991,Amari Rodgers,WR,0.6000000000000001,16,2.8733333333333335,15.0,22.965092402464066,2022,148.0,True,2.2733333333333334,<=24
00-0036997,Javonte Williams,RB,12.405882352941177,17,10.5,4.0,22.376454483230663,2022,25.0,False,-1.9058823529411768,<=24
00-0036999,Anthony Schwartz,WR,2.569230769230769,13,2.685714285714286,7.0,22.012320328542096,2022,132.0,False,0.11648351648351696,<=24
00-0037005,Tommy Tremble,TE,3.54,15,3.626666666666667,15.0,22.272416153319643,2022,56.0,True,0.08666666666666689,<=24
00-0037013,Zach Wilson,QB,11.681538461538462,13,10.991111111111111,9.0,23.104722792607802,2022,30.0,True,-0.6904273504273508,<=24
00-0019596,Tom Brady,QB,16.450588235294116,17,,,46.10266940451746,2023,16.0,False,,32+
00-0023459,Aaron Rodgers,QB,14.07058823529412,17,0.0,1.0,39.77275838466804,2023,22.0,False,-14.07058823529412,32+
00-0026143,Matt Ryan,QB,12.94,12,,,38.31622176591376,2023,24.0,False,,32+
00-0026293,Matthew Slater,WR,0.0,8,0.0,5.0,38.001368925393564,2023,150.0,False,0.0,32+
00-0026498,Matthew Stafford,QB,12.042222222222223,9,16.206666666666667,15.0,35.58932238193019,2023,30.0,True,4.1644444444444435,32+
00-0027942,A.J. Green,WR,4.7384615384615385,13,,,35.110198494182065,2023,105.0,False,,32+
00-0027944,Julio Jones,WR,7.040000000000001,10,4.55,8.0,34.5845311430527,2023,77.0,True,-2.490000000000001,32+
00-0027966,Mark Ingram,RB,5.01,10,,,33.719370294318956,2023,64.0,False,,31+
00-0027973,Andy Dalton,QB,12.445714285714287,14,11.82,2.0,35.865845311430526,2023,26.0,False,-0.6257142857142863,32+
00-0028002,Randall Cobb,WR,6.2846153846153845,13,1.8777777777777775,9.0,33.05133470225873,2023,91.0,True,-4.406837606837607,32+
00-0029239,Brandon Bolden,RB,2.1,13,2.2199999999999998,5.0,33.620807665982205,2023,86.0,False,0.11999999999999966,31+
00-0029263,Russell Wilson,QB,15.050666666666668,15,17.126666666666665,15.0,34.77891854893908,2023,18.0,True,2.075999999999997,32+
00-0029293,Marvin Jones,WR,7.4,16,1.625,4.0,33.497604380561256,2023,73.0,False,-5.775,32+
00-0029604,Kirk Cousins,QB,18.09294117647059,17,18.7175,8.0,35.058179329226554,2023,10.0,True,0.6245588235294122,32+
00-0029701,Ryan Tannehill,QB,13.436666666666667,12,8.893333333333334,9.0,35.121149897330596,2023,23.0,True,-4.543333333333333,32+
00-0030035,Adam Thielen,WR,10.588235294117647,17,13.852941176470589,17.0,33.05133470225873,2023,47.0,True,3.264705882352942,32+
00-0030061,Zach Ertz,TE,11.56,10,7.385714285714286,7.0,32.832306639288156,2023,6.0,False,-4.174285714285714,32+
00-0030068,Marquise Goodwin,WR,6.938461538461539,13,1.4,10.0,32.80766598220397,2023,81.0,True,-5.538461538461538,32+
00-0030108,Ryan Griffin,TE,0.6599999999999999,10,,,33.661875427789184,2023,80.0,False,,32+
00-0030279,Keenan Allen,WR,16.7,10,22.52769230769231,13.0,31.370294318959616,2023,11.0,True,5.82769230769231,30-31
00-0030288,Rex Burkhead,RB,4.760000000000001,15,,,33.190965092402465,2023,66.0,False,,31+
00-0030431,Robert Woods,WR,6.923529411764706,17,6.378571428571428,14.0,31.416837782340863,2023,82.0,True,-0.544957983193278,30-31
00-0030506,Travis Kelce,TE,19.13529411764706,17,14.826666666666666,15.0,33.93018480492813,2023,1.0,True,-4.308627450980394,32+
00-0030513,Latavius Murray,RB,12.323076923076922,13,5.526666666666667,15.0,33.64271047227926,2023,25.0,True,-6.796410256410255,31+
00-0030564,DeAndre Hopkins,WR,17.188888888888886,9,13.41764705882353,17.0,31.260780287474333,2023,9.0,True,-3.7712418300653567,30-31
00-0030565,Geno Smith,QB,17.87529411764706,17,15.150666666666666,15.0,32.917180013689254,2023,11.0,True,-2.7246274509803925,32+
00-0030578,Cordarrelle Patterson,RB,12.36153846153846,13,3.0749999999999997,12.0,32.48459958932238,2023,24.0,True,-9.286538461538461,31+
00-0031236,Brandin Cooks,WR,11.315384615384614,13,10.91875,16.0,29.95756331279945,2023,38.0,True,-0.396634615384615,28-29
00-0031260,Logan Thomas,TE,5.946153846153846,13,7.925,16.0,32.19438740588638,2023,32.0,True,1.9788461538461535,32+
00-0031273,Cameron Brate,TE,4.155555555555555,9,,,32.18891170431211,2023,46.0,False,,32+
00-0031280,Derek Carr,QB,14.605333333333334,15,14.183529411764706,17.0,32.45448323066393,2023,20.0,True,-0.4218039215686282,32+
00-0031325,Sammy Watkins,WR,5.166666666666667,9,,,30.239561943874058,2023,101.0,False,,30-31
00-0031345,Jimmy Garoppolo,QB,14.98,11,9.157142857142857,7.0,31.854893908281998,2023,19.0,False,-5.822857142857144,30-31
00-0031376,Jerick McKinnon,RB,11.63529411764706,17,7.03,12.0,31.353867214236825,2023,26.0,True,-4.60529411764706,31+
00-0031381,Davante Adams,WR,20.441176470588236,17,15.876470588235296,17.0,30.71047227926078,2023,6.0,True,-4.564705882352939,30-31
00-0031382,Jarvis Landry,WR,6.855555555555556,9,,,30.781656399726216,2023,84.0,False,,30-31
00-0031408,Mike Evans,WR,15.76,15,16.88235294117647,17.0,30.053388090349078,2023,14.0,True,1.1223529411764712,30-31
00-0031428,Allen Robinson,WR,8.49,10,4.133333333333334,15.0,30.04517453798768,2023,62.0,True,-4.3566666666666665,30-31
00-0031544,Amari Cooper,WR,14.911764705882353,17,16.066666666666666,15.0,29.232032854209447,2023,18.0,True,1.1549019607843132,28-29
00-0031547,DeVante Parker,WR,8.700000000000001,12,5.56923076923077,13.0,30.636550308008214,2023,59.0,True,-3.130769230769231,30-31
00-0031549,Nelson Agholor,WR,5.478571428571429,14,6.06875,16.0,30.297056810403834,2023,96.0,True,0.590178571428571,30-31
00-0031585,MyCole Pruitt,TE,5.5,10,2.6,10.0,31.463381245722108,2023,37.0,True,-2.9,30-31
00-0031588,Stefon Diggs,WR,20.44375,16,16.54705882352941,17.0,29.779603011635867,2023,5.0,True,-3.89669117647059,28-29
00-0031610,Darren Waller,TE,10.6,8,9.433333333333334,12.0,30.989733059548254,2023,7.0,True,-1.166666666666666,30-31
00-0031687,Raheem Mostert,RB,10.89375,16,18.246666666666666,15.0,31.419575633127995,2023,31.0,True,7.352916666666665,31+
00-0031690,Eric Tomlinson,TE,3.211111111111111,9,,,31.38398357289528,2023,58.0,False,,30-31
00-0031763,DeAndre Carter,WR,6.723529411764706,17,0.5705882352941177,17.0,30.417522245037645,2023,86.0,True,-6.152941176470589,30-31
00-0031800,Taylor Heinicke,QB,12.884444444444446,9,13.2,5.0,30.48870636550308,2023,25.0,False,0.31555555555555337,30-31
00-0031868,Damiere Byrd,WR,4.316666666666666,12,0.0,1.0,30.61738535249829,2023,108.0,False,-4.316666666666666,30-31
00-0032054,Breshad Perriman,WR,2.9125,8,,,29.998631074606433,2023,129.0,False,,28-29
00-0032104,Ameer Abdullah,RB,3.38125,16,2.5625,16.0,30.24229979466119,2023,75.0,True,-0.8187500000000001,29-30
00-0032134,C.J. Uzomah,TE,4.014285714285714,14,2.475,8.0,30.652977412731005,2023,49.0,True,-1.5392857142857141,30-31
00-0032141,Geoff Swaim,TE,1.9833333333333334,12,2.425,8.0,29.982203969883642,2023,72.0,True,0.44166666666666643,28-29
00-0032144,Melvin Gordon,RB,8.71,10,4.925,4.0,30.409308692676248,2023,42.0,False,-3.785000000000001,29-30
00-0032208,Phillip Dorsett,WR,3.4466666666666668,15,0.0,2.0,30.677618069815196,2023,120.0,False,-3.4466666666666668,30-31
00-0032211,Tyler Lockett,WR,15.2375,16,11.905882352941177,17.0,30.94866529774127,2023,16.0,True,-3.331617647058824,30-31
00-0032268,Marcus Mariota,QB,15.120000000000001,13,5.88,2.0,29.861738535249827,2023,17.0,False,-9.240000000000002,28-29
00-0032392,Austin Hooper,TE,5.729411764705882,17,3.0250000000000004,16.0,28.865160848733744,2023,36.0,True,-2.704411764705882,28-29
00-0032398,Chris Moore,WR,7.7733333333333325,15,4.553333333333334,15.0,30.234086242299796,2023,70.0,True,-3.219999999999999,30-31
00-0032464,Kalif Raymond,WR,6.835294117647059,17,5.729411764705882,17.0,29.089664613278575,2023,85.0,True,-1.105882352941177,28-29
00-0032602,J.D. McKissic,RB,6.975,8,,,30.069815195071868,2023,51.0,False,,29-30
00-0032688,Robbie Chosen,WR,4.4750000000000005,12,3.766666666666667,6.0,30.338124572210816,2023,107.0,False,-0.7083333333333335,30-31
00-0032725,Stephen Anderson,TE,0.43333333333333335,9,0.0,1.0,30.60917180013689,2023,82.0,False,-0.43333333333333335,30-31
00-0032764,Derrick Henry,RB,20.9225,16,15.21529411764706,17.0,29.68104038329911,2023,3.0,True,-5.707205882352939,29-30
00-0032775,Demarcus Robinson,WR,6.58125,16,10.925,8.0,28.969199178644764,2023,88.0,True,4.343750000000001,28-29
00-0032950,Carson Wentz,QB,14.1,8,26.12,1.0,30.694045174537987,2023,21.0,False,12.020000000000001,30-31
00-0032975,Jonathan Williams,RB,2.911111111111111,9,-0.2,1.0,29.60164271047228,2023,79.0,False,-3.111111111111111,29-30
00-0032980,Marcus Johnson,WR,2.3625,8,,,29.097878165639973,2023,135.5,False,,28-29
00-0033009,Tyler Boyd,WR,10.6325,16,8.605882352941178,17.0,28.8186173853525,2023,44.0,True,-2.0266176470588224,28-29
00-0033040,Tyreek Hill,WR,20.688235294117646,17,24.681250000000002,16.0,29.527720739219713,2023,4.0,True,3.9930147058823557,28-29
00-0033045,Ezekiel Elliott,RB,12.386666666666667,15,10.264705882352942,17.0,28.136892539356605,2023,23.0,True,-2.1219607843137247,27-28
00-0033077,Dak Prescott,QB,16.55,12,20.637647058823532,17.0,30.116358658453116,2023,14.0,True,4.087647058823531,30-31
00-0033090,Hunter Henry,TE,6.49375,16,9.223076923076924,13.0,28.758384668035593,2023,28.0,True,2.7293269230769237,28-29
00-0033106,Jared Goff,QB,16.72470588235294,17,17.00588235294118,17.0,28.906228610540726,2023,13.0,True,0.2811764705882389,28-29
00-0033110,Tyler Higbee,TE,9.5,16,7.233333333333333,15.0,30.688569472963724,2023,12.0,True,-2.2666666666666666,30-31
00-0033118,Kenyan Drake,RB,8.925,12,1.5499999999999998,2.0,29.620807665982205,2023,41.0,False,-7.375000000000001,29-30
00-0033119,Jacoby Brissett,QB,12.044285714285715,14,11.43,2.0,30.746064339493497,2023,29.0,False,-0.6142857142857157,30-31
00-0033217,Mo Alie-Cox,TE,3.85,14,3.507142857142857,14.0,29.973990417522245,2023,50.0,True,-0.34285714285714297,28-29
00-0033246,Johnny Mundt,TE,3.0,13,4.0200000000000005,10.0,28.79671457905544,2023,62.0,True,1.0200000000000005,28-29
00-0033251,Zach Pascal,WR,2.4,15,0.5900000000000001,10.0,28.72826830937714,2023,134.0,True,-1.8099999999999998,28-29
00-0033280,Christian McCaffrey,RB,21.84470588235294,17,25.76875,16.0,27.2580424366872,2023,2.0,True,3.9240441176470604,27-28
00-0033282,Curtis Samuel,WR,10.370588235294118,17,9.91875,16.0,27.080082135523615,2023,48.0,True,-0.4518382352941188,25-27
00-0033288,George Kittle,TE,13.466666666666667,15,12.981250000000001,16.0,29.919233401779604,2023,2.0,True,-0.4854166666666657,28-29
00-0033292,Trent Taylor,WR,0.8562500000000001,16,-0.013333333333333334,15.0,29.363449691991786,2023,144.0,True,-0.8695833333333334,28-29
00-0033293,Aaron Jones,RB,15.505882352941178,17,13.081818181818182,11.0,28.772073921971252,2023,10.0,True,-2.424064171122996,27-28
00-0033307,Kendrick Bourne,WR,5.6125,16,12.5,8.0,28.10130047912389,2023,93.0,True,6.8875,28-29
00-0033308,Matt Breida,RB,3.5176470588235293,17,3.1266666666666665,15.0,28.531143052703626,2023,72.0,True,-0.39098039215686287,27-28
00-0033357,Taysom Hill,TE,9.3,16,8.97,16.0,33.04859685147159,2023,13.5,True,-0.33000000000000007,32+
00-0033376,Patrick Ricard,RB,1.5384615384615385,13,2.314285714285714,7.0,29.28952772073922,2023,91.0,False,0.7758241758241755,29-30
00-0033439,Pharaoh Brown,TE,2.9625,8,3.436363636363637,11.0,29.352498288843258,2023,64.0,True,0.47386363636363704,28-29
00-0033455,Anthony Firkser,TE,2.375,8,,,28.555783709787818,2023,68.0,False,,28-29
00-0033466,Isaiah McKenzie,WR,7.986666666666667,15,1.5846153846153848,13.0,28.421629021218344,2023,66.0,True,-6.402051282051282,28-29
00-0033526,Samaje Perine,RB,9.06875,16,7.135294117647058,17.0,27.983572895277206,2023,40.0,True,-1.9334558823529413,27-28
00-0033536,Mike Williams,WR,14.038461538461538,13,17.233333333333334,3.0,28.933607118412045,2023,20.0,False,3.194871794871796,28-29
00-0033553,James Conner,RB,15.63076923076923,13,16.423076923076923,13.0,28.35044490075291,2023,9.0,True,0.792307692307693,27-28
00-0033555,Mack Hollins,WR,9.156470588235294,17,3.591666666666667,12.0,29.982203969883642,2023,56.0,True,-5.564803921568627,28-29
00-0033572,Jamal Agnew,WR,4.6866666666666665,15,3.663636363636364,11.0,28.438056125941138,2023,106.0,True,-1.0230303030303025,28-29
00-0033576,Eric Saubert,TE,2.557142857142857,14,1.4000000000000001,3.0,29.338809034907598,2023,67.0,False,-1.1571428571428568,28-29
00-0033591,Noah Brown,WR,7.15625,16,10.46,10.0,27.67693360711841,2023,76.0,True,3.303750000000001,25-27
00-0033662,Cooper Rush,QB,7.08,8,0.46571428571428575,7.0,29.801505817932924,2023,35.0,False,-6.614285714285714,28-29
00-0033681,Keelan Cole,WR,2.5083333333333333,12,,,30.390143737166323,2023,133.0,False,,30-31
00-0033699,Austin Ekeler,RB,22.276470588235295,17,13.457142857142857,14.0,28.317590691307323,2023,1.0,True,-8.819327731092438,27-28
00-0033757,Robert Tonyan,TE,6.588235294117647,17,1.8499999999999999,12.0,29.363449691991786,2023,27.0,True,-4.738235294117647,28-29
00-0033854,Dare Ogunbowale,RB,3.246666666666667,15,0.8111111111111112,9.0,29.352498288843258,2023,76.0,True,-2.4355555555555557,29-30
00-0033856,Leonard Fournette,RB,14.31875,16,2.0,2.0,28.643394934976044,2023,15.0,False,-12.31875,27-28
00-0033857,JuJu Smith-Schuster,WR,11.76875,16,5.545454545454546,11.0,26.798083504449007,2023,34.0,True,-6.223295454545455,25-27
00-0033858,Jonnu Smith,TE,4.333333333333333,12,7.394117647058824,17.0,28.05201916495551,2023,45.0,True,3.060784313725491,28-29
00-0033871,Corey Davis,WR,7.507692307692308,13,,,28.66255989048597,2023,72.0,False,,28-29
00-0033873,Patrick Mahomes,QB,25.49411764705882,17,18.01375,16.0,27.980835044490075,2023,2.0,True,-7.48036764705882,25-27
00-0033879,O.J. Howard,TE,3.3181818181818183,11,,,28.810403832991103,2023,56.0,False,,28-29
00-0033881,Evan Engram,TE,10.58235294117647,17,13.547058823529412,17.0,29.021218343600275,2023,8.0,True,2.9647058823529413,28-29
00-0033885,David Njoku,TE,10.142857142857142,14,12.7625,16.0,27.16769336071184,2023,9.0,True,2.619642857142857,25-27
00-0033891,Zay Jones,WR,12.56875,16,8.677777777777777,9.0,28.449007529089666,2023,31.0,True,-3.8909722222222225,28-29
00-0033893,Dalvin Cook,RB,14.341176470588236,17,2.8714285714285714,14.0,28.084873374401095,2023,14.0,True,-11.469747899159664,27-28
00-0033895,Gerald Everett,TE,9.3,15,7.406666666666667,15.0,29.21013004791239,2023,13.5,True,-1.8933333333333335,28-29
00-0033897,Joe Mixon,RB,17.321428571428573,14,15.882352941176471,17.0,27.129363449691994,2023,7.0,True,-1.439075630252102,27-28
00-0033906,Alvin Kamara,RB,14.513333333333332,15,17.923076923076923,13.0,28.128678986995208,2023,12.0,True,3.4097435897435915,27-28
00-0033908,Cooper Kupp,WR,23.211111111111112,9,14.200000000000001,12.0,30.236824093086927,2023,1.0,True,-9.011111111111111,30-31
00-0033921,Chris Godwin Jr.,WR,15.053333333333335,15,12.48235294117647,17.0,27.534565366187543,2023,17.0,True,-2.570980392156864,25-27
00-0033923,Kareem Hunt,RB,7.458823529411765,17,7.9,15.0,28.095824777549623,2023,48.0,True,0.4411764705882355,27-28
00-0033925,D'Onta Foreman,RB,9.125,16,10.133333333333333,9.0,27.378507871321013,2023,39.0,True,1.0083333333333329,27-28
00-0033943,Josh Reynolds,WR,8.658333333333333,12,8.05,16.0,28.56399726214921,2023,60.0,True,-0.6083333333333325,28-29
00-0033948,Jamaal Williams,RB,13.641176470588235,17,4.676923076923077,13.0,28.438056125941138,2023,18.0,True,-8.964253393665157,27-28
00-0034011,Dan Arnold,TE,2.0454545454545454,11,,,28.490075290896645,2023,71.0,False,,28-29
00-0034054,River Cracraft,WR,3.9,8,4.516666666666667,6.0,28.856947296372347,2023,112.0,False,0.6166666666666667,28-29
00-0034104,Cam Sims,WR,1.3000000000000003,13,,,27.67693360711841,2023,140.0,False,,25-27
00-0034115,Jeff Wilson,RB,10.28125,16,4.5888888888888895,9.0,27.81656399726215,2023,33.0,True,-5.6923611111111105,27-28
00-0034159,Will Dissly,TE,5.793333333333334,15,3.0923076923076924,13.0,27.173169062286107,2023,34.0,True,-2.7010256410256415,25-27
00-0034184,Gus Edwards,RB,6.5888888888888895,9,11.0,17.0,28.410677618069816,2023,55.0,True,4.4111111111111105,27-28
00-0034208,Mike Boone,RB,3.6,8,1.4777777777777779,9.0,28.11498973305955,2023,70.0,True,-2.1222222222222222,27-28
00-0034253,Dontrell Hilliard,RB,6.433333333333334,12,,,28.536618754277892,2023,56.0,False,,27-28
00-0034270,Tyler Conklin,TE,7.735294117647059,17,7.241176470588235,17.0,28.11498973305955,2023,21.0,True,-0.49411764705882355,28-29
00-0034272,Marquez Valdes-Scantling,WR,7.288235294117648,17,3.53125,16.0,28.917180013689254,2023,74.0,True,-3.756985294117648,28-29
00-0034279,Equanimeous St. Brown,WR,4.04375,16,2.2399999999999998,5.0,26.94318959616701,2023,111.0,False,-1.8037500000000004,25-27
00-0034286,Richie James,WR,8.65625,16,2.377777777777778,9.0,28.01368925393566,2023,61.0,True,-6.278472222222222,28-29
00-0034297,Byron Pringle,WR,3.55,10,2.3153846153846156,13.0,29.812457221081452,2023,117.0,True,-1.2346153846153842,28-29
00-0034348,Courtland Sutton,WR,10.726666666666667,15,11.887500000000001,16.0,27.917864476386036,2023,43.0,True,1.1608333333333345,25-27
00-0034351,Dallas Goedert,TE,11.891666666666666,12,9.842857142857143,14.0,28.684462696783026,2023,5.0,True,-2.0488095238095223,28-29
00-0034364,Jordan Akins,TE,7.766666666666667,15,2.1692307692307695,13.0,31.392197125256672,2023,20.0,True,-5.597435897435897,30-31
00-0034365,Ian Thomas,TE,3.130769230769231,13,1.325,8.0,27.260780287474333,2023,60.0,True,-1.8057692307692312,25-27
00-0034367,Nyheim Hines,RB,5.0875,16,,,26.82546201232033,2023,63.0,False,,25-26
00-0034383,Dalton Schultz,TE,9.513333333333332,15,10.133333333333333,15.0,27.16495550992471,2023,11.0,True,0.620000000000001,25-27
00-0034386,Justin Watson,WR,3.4411764705882355,17,5.933333333333334,15.0,27.433264887063654,2023,121.0,True,2.492156862745098,25-27
00-0034407,Ray-Ray McCloud,WR,3.4176470588235297,17,2.375,12.0,26.902121834360027,2023,122.0,True,-1.0426470588235297,25-27
00-0034411,Russell Gage,WR,9.507692307692308,13,,,27.633127994524298,2023,53.0,False,,25-27
00-0034414,Boston Scott,RB,3.08,15,1.4833333333333334,12.0,28.372347707049965,2023,77.5,True,-1.5966666666666667,27-28
00-0034418,Cedrick Wilson Jr.,WR,2.030769230769231,13,6.327272727272727,11.0,27.805612594113622,2023,137.0,True,4.296503496503496,25-27
00-0034419,Braxton Berrios,WR,3.3929411764705883,17,3.61875,16.0,27.928815879534564,2023,124.0,True,0.22580882352941156,25-27
00-0034440,Justin Jackson,RB,3.4066666666666667,15,,,27.38398357289528,2023,74.0,False,,27-28
00-0034487,Trent Sherfield,WR,5.23125,16,2.3272727272727276,11.0,27.537303216974674,2023,100.0,True,-2.9039772727272726,25-27
00-0034521,Allen Lazard,WR,11.753333333333334,15,4.292857142857143,14.0,27.748117727583846,2023,35.0,True,-7.460476190476191,25-27
00-0034646,Brandon Powell,WR,2.8000000000000003,17,4.064705882352941,17.0,27.994524298425734,2023,131.0,True,1.2647058823529407,25-27
00-0034681,Chase Edmonds,RB,5.707692307692308,13,3.053846153846154,13.0,27.408624229979466,2023,58.0,True,-2.6538461538461537,27-28
00-0034753,Mark Andrews,TE,13.0,15,13.540000000000001,10.0,28.01095140314853,2023,3.0,True,0.5400000000000009,28-29
00-0034764,Michael Gallup,WR,7.528571428571429,14,5.4875,16.0,27.51813826146475,2023,71.0,True,-2.0410714285714295,25-27
00-0034765,Tre'Quan Smith,WR,5.430000000000001,10,,,27.67419575633128,2023,97.0,False,,25-27
00-0034775,Christian Kirk,WR,14.494117647058824,17,12.771666666666667,12.0,26.809034907597535,2023,19.0,True,-1.722450980392157,25-27
00-0034777,DJ Chark,WR,9.063636363636364,11,8.25,14.0,26.962354551676935,2023,57.0,True,-0.8136363636363644,25-27
00-0034791,Nick Chubb,RB,17.788235294117648,17,13.05,2.0,27.704312114989733,2023,6.0,False,-4.738235294117647,27-28
00-0034796,Lamar Jackson,QB,20.173333333333336,12,20.88875,16.0,26.67214236824093,2023,6.0,True,0.7154166666666661,25-27
00-0034798,Durham Smythe,TE,3.076923076923077,13,5.5076923076923086,13.0,28.087611225188226,2023,61.0,True,2.4307692307692315,28-29
00-0034827,DJ Moore,WR,11.976470588235296,17,17.676470588235293,17.0,26.406570841889117,2023,33.0,True,5.6999999999999975,25-27
00-0034829,Mike Gesicki,TE,5.776470588235294,17,4.36,15.0,27.93702943189596,2023,35.0,True,-1.4164705882352937,25-27
00-0034830,Hayden Hurst,TE,8.107692307692307,13,4.711111111111112,9.0,30.04517453798768,2023,19.0,True,-3.396581196581195,30-31
00-0034844,Saquon Barkley,RB,18.5,16,16.15714285714286,14.0,26.581793292265573,2023,5.0,True,-2.3428571428571416,25-26
00-0034845,Sony Michel,RB,2.49,10,,,28.56125941136208,2023,83.0,False,,27-28
00-0034854,KhaDarel Hodge,WR,3.1692307692307695,13,2.6571428571428575,14.0,29.683778234086244,2023,126.0,True,-0.512087912087912,28-29
00-0034855,Baker Mayfield,QB,10.118333333333334,12,16.121176470588235,17.0,28.407939767282684,2023,34.0,True,6.002843137254901,28-29
00-0034857,Josh Allen,QB,25.72,16,23.09647058823529,17.0,27.304585900068446,2023,1.0,True,-2.623529411764707,25-27
00-0034860,Dante Pettis,WR,3.835294117647059,17,,,27.88227241615332,2023,113.0,False,,25-27
00-0034928,Steven Sims,WR,2.6166666666666667,12,1.8666666666666665,3.0,26.444900752908968,2023,132.0,False,-0.7500000000000002,25-27
00-0034960,Jakobi Meyers,WR,13.12857142857143,14,13.66125,16.0,26.833675564681723,2023,27.0,True,0.5326785714285709,25-27
00-0034970,Irv Smith,TE,6.9,8,3.35,10.0,25.086926762491444,2023,24.0,True,-3.5500000000000003,25-27
00-0034972,Alexander Mattison,RB,5.2,17,8.325000000000001,16.0,25.22655715263518,2023,60.0,True,3.125000000000001,25-26
00-0034975,Justice Hill,RB,2.8,15,6.831250000000001,16.0,25.82067077344285,2023,80.0,True,4.031250000000001,25-26
00-0034981,Foster Moreau,TE,6.228571428571429,14,3.5615384615384618,13.0,26.34633812457221,2023,29.0,True,-2.667032967032967,25-27
00-0034983,Hunter Renfrow,WR,7.9,10,3.4642857142857144,14.0,27.720739219712527,2023,67.0,True,-4.435714285714286,25-27
00-0035021,Ashton Dulin,WR,4.25,10,,,26.321697467488022,2023,109.0,False,,25-27
